mock1	mock2	mock3	hrcc1	hrcc2	hrcc3
AT1G01010	12.5830741929663	27.1879093195244	8.69597445061105	15.6402149180886	35.1424493071619	12.6844870653168
AT1G01020	12.4828957781916	12.8299740309195	5.61741381592497	11.8054220092306	17.2919844397245	8.36461421357641
AT1G01030	6.31746543357003	9.30680271749175	6.20777246780431	10.0821424147361	21.1068914246148	4.6436110279451
AT1G01040	7.26719576044303	4.26254712022876	3.90619470991071	6.30005687583639	3.85396451402182	5.34170399985221
AT1G01050	20.1468717144036	31.4972413541322	22.3765743770071	26.0526866288196	28.2590393972701	14.5066034028245
AT1G01060	0	2.67469597350572	0.219576741914494	0	5.8233034965396	0.854101970508308
AT1G01070	5.95161130221418	12.4210945829057	1.34960095953738	3.16609001806428	11.3626050897672	0.218734618872197
AT1G01080	80.4386676906347	88.7596721079502	109.299672605318	56.8310709603699	70.8231702512247	51.1960809340824
AT1G01090	131.732038133147	153.829948838349	154.115517120002	73.2083644742975	80.2028408317341	120.58674455693
AT1G01100	81.9368247327996	89.0178445108238	107.863707622119	53.4886283407374	29.9018315542314	153.925592823475
AT1G01110	0	0.326471312386884	0.201010248863452	0	0	0
AT1G01120	97.9406746166501	79.7363630926337	70.134476404395	59.7188932896494	54.4552400167018	43.9521818528124
AT1G01130	3.84986078499611	4.62127247329395	0.258667619670116	0	1.30666979349027	2.26385168992164
AT1G01140	42.6732465502489	27.7859167837254	20.2444044511415	35.8979094716766	26.2865330377997	18.5773966968271
AT1G01150	0	0.791660672527089	0	0	0	0
AT1G01160	54.2900447786339	56.9653441835477	60.3270861222104	37.7397449896907	32.600593749873	57.8459750100037
AT1G01170	74.8016872170013	56.587551715059	50.1225407165982	34.4150454008176	33.9653187832037	17.2377516188539
AT1G01180	31.9083038342242	4.76881309879414	10.9058315633365	15.7442979809863	19.0700456340761	23.6579346197536
AT1G01190	0	1.32059439658914	0.542065000781221	0.423884945641939	1.36913148142085	0.527126394710691
AT1G01200	2.4006554564736	0	0.580669983179413	0	0	0
AT1G01210	171.229015202278	191.787266416598	57.0063169453648	186.499378795999	121.946345273251	80.8902803581394
AT1G01220	4.96008204556899	9.1807458908497	4.61439804219749	3.788793878025	4.37059043998938	3.81414655106379
AT1G01225	2.29624975118854	5.63800563404233	2.082811333051	3.25744096158337	0	1.01270588146389
AT1G01230	32.9039081993841	22.8903028742118	16.0281180623153	30.2537490615031	12.5637947706854	20.6922949453099
AT1G01240	34.0418138345637	36.7353392339876	11.4361472344106	24.6425436714252	15.4053743195422	8.15538672496757
AT1G01250	0.971122290606822	0.953762619758827	2.93618542089828	0.918417382224201	2.96645154307851	1.14210718853983
AT1G01260	4.59314596908632	15.6382699816312	6.85109931542933	9.55650519341398	12.6274626495909	9.72334498351477
AT1G01290	3.13230886931877	7.03157959931905	6.2234890106149	12.6956215205978	3.41719596295385	4.99945988181451
AT1G01300	33.5788717388747	50.5672168324384	62.8105175438702	37.684348789836	74.5357583107212	58.9733503281159
AT1G01310	0	2.46006325669626	0	0	3.82572051615038	0
AT1G01320	38.5099866602112	49.6987440177137	73.6988406224588	39.1778257087586	38.1200407522926	48.7199798690338
AT1G01340	6.51849208763483	1.60049206740351	5.63104053322958	8.80674202132795	7.46692426083118	12.4575732722581
AT1G01350	12.0020999133359	8.64420461654886	10.4026500640359	15.5126506345274	6.1103955276752	7.29290612790024
AT1G01355	0	0	0	0	2.35967736381245	0
AT1G01360	8.74250240183553	4.62335053930907	5.28658611644011	5.08801715461387	7.18991552897841	4.34998780795879
AT1G01370	0	0	0.465138284498738	0.363729656326416	1.17483229428852	0
AT1G01380	0	7.09889139769861	2.49761595296664	0	11.039705742596	0.607196226818644
AT1G01390	3.86837095013506	6.6486356896051	3.80120270257371	3.20112282600966	2.95414261551387	2.55907834776559
AT1G01420	17.7102038786981	19.5019356724371	23.0413287503123	11.1660218575679	9.836128800734	14.5167834753878
AT1G01430	51.0114048499885	47.5081757766661	40.4196393035356	28.6962110370429	21.4927809913613	21.4629954676542
AT1G01440	10.2080429222418	9.73069555381475	9.44074929590261	9.0861462032339	12.3811411477771	9.53367355026991
AT1G01448	4.33751891586174	4.54398071944652	7.86868549521128	3.00821574326537	1.32496594976211	6.63159012700547
AT1G01450	0	0	0.349100602060093	0	0	0
AT1G01453	0	0	0.786729107991884	0	0	1.14757181623619
AT1G01470	670.473471871011	560.712649484118	353.834110597117	510.150546908197	918.528657124583	337.511875268371
AT1G01480	3.11471066861295	17.7423882530164	2.82519559399148	15.3174766153315	46.1448017812212	16.1177096939412
AT1G01490	112.785298376911	84.6443591065964	29.5967490426547	80.8367021119422	66.0873813336273	39.6261537589037
AT1G01500	23.6843225313825	17.8930340725274	30.5717396588002	24.9834142166181	14.6086558402861	43.1207638688237
AT1G01510	8.31220625410477	6.75609782654179	6.58629927161442	7.04786915944362	5.25330842484739	10.7870137835385
AT1G01520	0	0	0	0	1.6138726011567	0.31067682589814
AT1G01540	15.7251609466936	21.2355821845098	13.7540830318705	16.1995547900751	12.0087676924624	14.6960298477173
AT1G01550	121.388014163264	72.7305365072056	169.889309744142	187.362303207516	134.677177683424	238.832410114497
AT1G01560	5.93267435716168	5.46245864043692	12.5561965635505	13.6760697462113	32.8467089042693	19.1874007674691
AT1G01570	1.80474054006578	0.354495840972307	0.873060443736127	1.02407601911725	0	0
AT1G01580	2.01307499780301	0.219676611076889	0	0	2.04975538485271	0
AT1G01590	0	21.0968818752895	0.641455332523942	1.00321274521239	19.0369809689108	0.467833243680165
AT1G01600	1.06726043276458	4.89151696832264	0.645371762814101	2.69156773159469	14.1271918231214	0.836781542410342
AT1G01610	76.3412058789484	106.11598898479	90.6516778853637	51.8195347132689	46.0751492502307	59.010308020707
AT1G01620	265.440092765865	209.827776346942	147.260991878898	86.1899389471942	88.2329176915659	87.561551121387
AT1G01630	29.5465868575178	24.8128479975052	34.4389118344101	35.232515639341	27.4688741311837	26.4393317661977
AT1G01640	1.61533212694996	3.17291326969273	3.58156479064028	4.07377215085586	4.93429563601178	3.79948530048894
AT1G01650	29.1746443422809	18.9947660981505	18.6330079030845	29.9163805517756	24.532679427991	28.6249649785932
AT1G01660	2.87683562577883	6.59262249707904	1.54632962605301	0.604600784536308	1.9528364390172	1.87964349211101
AT1G01670	2.59295207917905	1.78262053534072	1.09756962968099	3.18789504573689	0.396029767353138	1.52474576982431
AT1G01680	15.83966454582	4.91258416309094	16.6358834680226	15.3742225046831	8.9129969715389	8.08871008337356
AT1G01690	0	2.89401782274804	1.48488606475289	1.16115382460615	1.12514417347349	0.144396453698594
AT1G01695	0.526625386771937	1.03442298334075	0	0	0	0
AT1G01700	0	0	0.49826176839486	0.389631616701176	0	0.969060644821674
AT1G01710	6.76485673311063	7.61621121118092	8.68027631712162	5.92958795319508	10.5841839037024	9.31427221721803
AT1G01720	116.612886064008	116.679094180966	37.4097610941832	135.136796562976	117.901517034302	64.0653146430598
AT1G01725	8.29006833444848	12.2128140334972	9.5246990482798	14.1122670927133	6.3308417077895	10.7246650631179
AT1G01730	36.8780616686135	31.1481969490857	20.0701281934819	59.9877682566693	59.7045310568965	46.8408517831525
AT1G01740	1.99042551633118	2.93226734663551	2.00601525299273	1.56866734662125	1.01334660275964	0.780292833162633
AT1G01750	0.863219813872731	0	0	1.63274201284302	0	1.01520638981318
AT1G01760	0	0	2.03367492276601	0.706798535106119	0	0.878946439187776
AT1G01770	2.47946116750678	6.74346074854031	5.65131596559146	3.968284597499	6.40870055133164	5.0469548429747
AT1G01780	10.4371122950067	38.3046482440515	13.6191550027928	9.87066762309646	31.8818630488438	8.07550537351395
AT1G01790	13.2078621482686	10.2538673630818	12.6267292240573	13.9185906437925	8.64547943934985	10.4295432082234
