mock1	mock2	mock3	hrcc1	hrcc2	hrcc3
AT1G01010	23.3225102062646	25.0512199881733	22.3741481906804	26.0049317490868	28.7941590613277	26.9437919311985
AT1G01020	20.5712737201051	18.3692623224016	16.9645375933828	18.8509025644731	21.3893877720458	20.7984862924975
AT1G01030	10.0291103361068	8.65843697939322	12.7601411873758	13.5482020573835	16.2037453457524	10.2754682863325
AT1G01040	29.5521513800163	26.7408167927239	23.047162652691	24.9355793471353	23.8572599909136	28.7511582635345
AT1G01050	26.6655753499329	32.188893102436	33.2713853165675	31.4512238159999	26.8605267480545	24.0732414581574
AT1G01060	0	7.30764638921498	0.693940484256138	0	14.2054787629316	2.59355523908233
AT1G01070	8.74723521649141	9.18569601923202	7.74396923422362	5.85707463429297	7.14189476427546	6.11371259689684
AT1G01080	93.4788610786374	91.8585608387588	110.473644392421	70.4883398703142	72.3909523573777	56.4820167659365
AT1G01090	160.492128210665	164.32657100751	160.553557642359	106.910150008205	104.182069481279	115.605244773846
AT1G01100	69.4507275563141	74.1734574342851	51.7310349993767	51.9196736346487	45.8921564817483	79.1271631866237
AT1G01110	0	0.487176425947665	0.346970242128069	0	0	0
AT1G01120	100.635566001984	92.0468331023068	95.7929385718242	64.8391248989606	66.7452211130822	63.0153375537258
AT1G01130	4.17150549250544	3.8716287786569	1.13785194691747	0.786396784167934	1.11295058804266	3.52420846577009
AT1G01140	70.6890059927271	63.4867078151383	62.5042068983365	59.0179951191707	57.0099838101326	56.9398082315614
AT1G01150	0	0.97435285189533	0	0	0	0
AT1G01160	62.827597003616	64.2740577185069	59.6045334106858	47.357092863434	44.9136396323731	53.822507889295
AT1G01170	31.3111560408017	26.8419846811193	30.0230112509941	15.6619583548515	17.5994206607412	13.8959016959366
AT1G01180	18.3775055990709	9.32285188780544	8.67229964855769	9.25383540930729	15.5149983071052	17.2160737962179
AT1G01190	0.539508056382455	0.865123588171243	0.782453800403118	0.825950713257845	0.787128454434669	0.737137310545383
AT1G01200	2.52761877889483	0	0.693940484256138	0	0	0
