mock1	mock2	mock3	hrcc1	hrcc2	hrcc3
AT1G01010	13.9333718069095	32.3953215043286	18.8939713887705	18.8249154189881	44.0530612298728	24.7619400351563
AT1G01020	18.8076965482412	17.9354799689122	15.0109476392744	17.9407525002905	26.9739436827602	20.0233836435126
AT1G01030	7.33599223271046	10.6682427067572	10.0247867418322	11.9037244983806	23.8279127001807	7.54650242793871
AT1G01040	35.2015804980296	19.3206667896299	23.8015341507132	29.4756788584884	17.1531129944039	30.866817679075
AT1G01050	22.0320258475633	34.2725050872509	34.8802102914251	29.026942291731	30.9939985269286	23.31950472093
AT1G01060	-0.354408747888485	6.82530002181286	1.1666628928714	-0.208159695165931	14.2771317031316	3.09409470072361
AT1G01070	4.22653076068848	11.3080644576404	7.23288707601401	1.84697922467203	14.3098006131159	5.77837124725431
AT1G01080	89.8970108385969	98.4374537485933	127.263354719476	60.394897049421	65.4920272393486	54.0618369429277
AT1G01090	155.862709874628	180.478905221367	183.666134297249	83.3313867844334	76.6982480357124	134.494762230081
AT1G01100	74.5059704997671	84.5534709607859	62.1702637198155	45.8742468994287	14.7500071329836	92.4854919411267
AT1G01110	-0.028557287939926	0.448310274412901	0.385060921376001	-0.0167729391211617	0.00577359801987066	0.0403321013280494
AT1G01120	106.121195096379	79.6393269732608	105.870834785657	61.8478466741714	57.9929926231511	69.3159422208348
AT1G01130	3.55340215568654	4.00297160659082	1.67588450845984	-0.585177227776439	1.55433303482588	4.32486303507088
AT1G01140	80.4831817646118	43.4676763985008	63.9641131692956	67.1460226020938	51.6082456650975	59.0010681721838
AT1G01150	-0.189118816624713	0.716964244108988	0.252253092063719	-0.111077718745048	0.0382352843687983	0.267096766723587
AT1G01160	64.5283173121347	68.2219469967788	67.4198573795763	42.4842379092101	30.0286441555973	61.1280404390339
AT1G01170	33.0399405700454	21.8231444051265	34.2788366257109	13.8948494816516	15.7652001160075	15.5718169520052
AT1G01180	24.2110357911561	4.71262380478116	7.74482323097623	11.5359517985672	11.9826537484492	17.4517632828986
AT1G01190	-0.0203689978248726	1.43380729815998	0.721109344421753	0.445282128531132	1.35702086166938	0.677156404436846
AT1G01200	2.29914775011214	-0.31094653122002	0.998682891627363	-0.134190987070712	0.0461913569016934	0.322674782800505
AT1G01210	67.5278738309496	68.3353262656997	63.9547974552948	80.5463663438805	60.6853972951882	78.0740033947544
AT1G01220	10.9842209156276	20.9327299125578	16.7590862912445	8.33385252971599	10.5833487220307	14.0723744388373
AT1G01225	1.15022529102649	3.68515924301838	3.24475087312717	2.23138729814903	0.176271128034486	2.20394448584734
AT1G01230	32.9104793390015	20.0999149803266	24.7756611324281	29.9589982635384	12.8811590565022	29.8880642149942
AT1G01240	29.9103485582132	28.3373645890736	30.3352867616417	21.8666798541994	18.4662645929282	26.2863260485383
AT1G01250	0.800184881790588	0.888206943938843	1.34182220657827	0.63031304251558	1.29332933385315	0.232232260985626
AT1G01260	6.81523494776324	24.288449969381	13.8617784031298	14.6382515523357	18.4193815967456	18.5906268505876
AT1G01290	3.22827386367522	7.37238217164787	8.39432751553666	13.5350648534401	3.44501074512949	6.59806791219969
AT1G01300	50.2893923376058	72.8676770621753	63.9907538495474	47.9633113386668	71.231249019918	55.1418990304129
AT1G01310	-0.225165365769036	1.15508171724938	0.300333201923575	-0.132249427192907	2.07487714019271	0.318006120429501
AT1G01320	282.863364388731	363.490502828078	418.505809090954	253.672323121761	185.549107567883	234.246695131181
AT1G01340	18.9339028344688	9.91472434340066	7.50410037722947	21.0968835897204	13.2392316451592	22.7518657739893
AT1G01350	14.4096167934163	9.68884328057657	15.9282267411187	18.3029868113689	6.91737813125792	11.1178778021693
AT1G01355	0.039008572778689	0.0530902340572649	-0.0520309574480019	0.0229114339497762	1.34501614242634	-0.0550926864372525
AT1G01360	6.37909356827227	3.14795165866138	4.76766329368933	3.54477576083386	4.77412198588396	3.83831455404784
AT1G01370	0.132712196643255	0.180619824827156	0.516924455098864	0.535193382037066	1.32607151931166	-0.18743242613737
AT1G01380	-0.196078856736891	3.14337383660018	1.64941759814523	-0.115165653472183	4.77480202502713	0.601120993111612
AT1G01390	3.39922492796181	5.94267960467136	5.37088949805937	2.82190398967876	2.8362019412856	3.82864841551207
AT1G01420	17.8857691668007	19.6634577786861	23.0296377772397	10.7662653157054	7.87410061644253	13.2132333180212
AT1G01430	53.3096881637509	46.3338832208437	59.8502354606083	28.4187870854401	22.7242576911302	34.4373223866448
AT1G01440	17.8753414637604	17.0125478731086	17.1253967323965	15.0356818318205	18.1251841594366	16.5354784299384
AT1G01448	10.1424235794927	11.2783653886615	12.1996232930183	6.53304834291244	1.51187106242466	9.0286472907917
AT1G01450	0.0660021203724304	0.0898281523584075	0.258934375344141	0.0387659202513623	-0.0133440441645285	-0.0932162820337439
AT1G01453	0.327899786448273	0.44626796547082	0.256576627529249	0.192589827420182	-0.0662934646222804	0.509482956665767
AT1G01470	299.040348185988	226.695680959878	246.012623186103	222.472263637058	407.455577891132	232.043727076209
AT1G01480	5.48642618482887	28.8430756346513	4.62941961630804	24.0300337288908	65.5286068689128	27.9201302146191
AT1G01490	129.51647575315	75.8664717164912	89.5509698171438	91.8475615704163	88.8430609788816	105.718003943367
AT1G01500	34.7833667141342	31.0501974760313	27.1812686286328	31.5104002938508	12.4877649656875	40.1960213212209
AT1G01510	16.2254275017766	13.8225065416361	11.0971008881978	12.807721733155	7.80096277238837	18.537820185806
AT1G01520	0.10430708801316	0.141960787641933	-0.139128331834347	0.0612640962555954	1.3318143503286	0.176879153807166
AT1G01540	26.3584548601005	34.8574649718094	30.7067334745632	26.7461552830268	19.3350585328034	31.6085674170876
AT1G01550	222.168452781813	178.093137958025	173.456825119484	273.380415904042	143.844254899866	258.20943863938
AT1G01560	14.59638073903	16.1649629470719	10.7497415612492	21.6550156585071	37.9184179534143	19.3377116516707
AT1G01570	2.22169073190376	0.0708117537105185	1.79593817392325	1.19205231681318	0.06185130640018	0.432069075196921
AT1G01580	3.92332462688482	-0.365332280460015	0.835499127378198	-0.367905647155382	4.18534907087877	0.884663548412423
AT1G01590	-6.43590905332972	30.7020898011597	9.97231475420442	-1.95110681309353	33.0944006718615	10.0621626110976
AT1G01600	0.636361322383155	5.62251400978377	2.21496460554117	3.14098018424158	17.7656929300929	2.53991796131702
AT1G01610	122.824224596254	167.53430123206	172.370004686285	79.8945586003038	66.8069069452308	109.282678635855
